Curvature_Error,Curvature_AbsError,Curvature_True,RunID
-9.228437356043756e-08,9.228437356043756e-08,0.005,test 1
6.863562603594969e-08,6.863562603594969e-08,0.005,test 1
-1.2794077333157239e-08,1.2794077333157239e-08,0.005,test 1
2.1714592685594114e-08,2.1714592685594114e-08,0.005,test 1
-3.3053008148976187e-07,3.3053008148976187e-07,0.005,test 1
-2.1338828033474339e-07,2.1338828033474339e-07,0.005,test 1
4.80931803304406e-07,4.80931803304406e-07,0.005,test 1
-4.46149604469738e-07,4.46149604469738e-07,0.005,test 1
2.3161935332454558e-07,2.3161935332454558e-07,0.005,test 1
-2.0984164878033035e-07,2.0984164878033035e-07,0.005,test 1
2.0640366999846033e-07,2.0640366999846033e-07,0.005,test 1
-1.8804580031051704e-07,1.8804580031051704e-07,0.005,test 1
-8.561102379529145e-08,8.561102379529145e-08,0.005,test 1
-1.7822226771636862e-08,1.7822226771636862e-08,0.005,test 1
-1.3858952601242952e-07,1.3858952601242952e-07,0.005,test 1
-7.67811246960709e-09,7.67811246960709e-09,0.005,test 1
-8.745798510201644e-07,8.745798510201644e-07,0.005,test 1
4.910047050081176e-07,4.910047050081176e-07,0.005,test 1
-7.501494065243614e-08,7.501494065243614e-08,0.005,test 1
1.1837476545329892e-06,1.1837476545329892e-06,0.005,test 1
-4.6043389415832e-07,4.6043389415832e-07,0.005,test 1
1.6433997967494826e-06,1.6433997967494826e-06,0.005,test 1
1.6172884833706366e-06,1.6172884833706366e-06,0.005,test 1
-2.51641777599277e-06,2.51641777599277e-06,0.005,test 1
3.884388424752437e-06,3.884388424752437e-06,0.005,test 1
1.296688971855111e-05,1.296688971855111e-05,0.005,test 1
-1.2852984812892522e-05,1.2852984812892522e-05,0.005,test 1
-3.015496203937016e-05,3.015496203937016e-05,0.005,test 1
-1.4673553822609937e-05,1.4673553822609937e-05,0.005,test 1
-2.2033925706254134e-06,2.2033925706254134e-06,0.005,test 1
4.1485045997307485e-07,4.1485045997307485e-07,0.005,test 1
1.1081291992334416e-06,1.1081291992334416e-06,0.005,test 1
-8.062569398477673e-07,8.062569398477673e-07,0.005,test 1
3.2650485536174154e-06,3.2650485536174154e-06,0.005,test 1
-1.7686171521697283e-06,1.7686171521697283e-06,0.005,test 1
-1.7982689820995185e-07,1.7982689820995185e-07,0.005,test 1
-9.37205584618326e-06,9.37205584618326e-06,0.005,test 1
1.5836025138464202e-06,1.5836025138464202e-06,0.005,test 1
-8.240571481342787e-07,8.240571481342787e-07,0.005,test 1
2.601759397972102e-06,2.601759397972102e-06,0.005,test 1
2.76420899058237e-07,2.76420899058237e-07,0.005,test 1
-1.6626419024100628e-06,1.6626419024100628e-06,0.005,test 1
6.6707008875765625e-06,6.6707008875765625e-06,0.005,test 1
-1.1385174471844131e-06,1.1385174471844131e-06,0.005,test 1
-2.0021124366937162e-06,2.0021124366937162e-06,0.005,test 1
-1.1154313002794021e-05,1.1154313002794021e-05,0.005,test 1
-3.7929914976963033e-06,3.7929914976963033e-06,0.005,test 1
-2.4390495800630588e-06,2.4390495800630588e-06,0.005,test 1
-1.1328454803567756e-08,1.1328454803567756e-08,0.005,test 1
-2.996960192719507e-06,2.996960192719507e-06,0.005,test 1
4.636940680200971e-07,4.636940680200971e-07,0.005,test 1
-3.1981569442980987e-06,3.1981569442980987e-06,0.005,test 1
-3.4940635819701374e-06,3.4940635819701374e-06,0.005,test 1
-1.6322371715797937e-06,1.6322371715797937e-06,0.005,test 1
4.770045110689784e-06,4.770045110689784e-06,0.005,test 1
1.822218334910329e-06,1.822218334910329e-06,0.005,test 1
-2.6189196113005422e-06,2.6189196113005422e-06,0.005,test 1
2.3014558658196113e-06,2.3014558658196113e-06,0.005,test 1
1.63959420991424e-06,1.63959420991424e-06,0.005,test 1
8.164104954152748e-07,8.164104954152748e-07,0.005,test 1
2.7693364361867576e-06,2.7693364361867576e-06,0.005,test 1
-8.080855795043924e-06,8.080855795043924e-06,0.005,test 1
-4.614266751763914e-06,4.614266751763914e-06,0.005,test 1
4.187420573411281e-06,4.187420573411281e-06,0.005,test 1
4.150814004003599e-06,4.150814004003599e-06,0.005,test 1
-1.6632697296516466e-06,1.6632697296516466e-06,0.005,test 1
-5.58491726068179e-07,5.58491726068179e-07,0.005,test 1
4.4994940267854486e-06,4.4994940267854486e-06,0.005,test 1
-5.450825779092401e-06,5.450825779092401e-06,0.005,test 1
-3.2186722649391736e-07,3.2186722649391736e-07,0.005,test 1
-2.408173939852723e-07,2.408173939852723e-07,0.005,test 1
-1.0587561209435964e-07,1.0587561209435964e-07,0.005,test 1
-4.4321669830527793e-07,4.4321669830527793e-07,0.005,test 1
6.355707648977166e-08,6.355707648977166e-08,0.005,test 1
-2.996562659752025e-07,2.996562659752025e-07,0.005,test 1
-3.2960538097221576e-07,3.2960538097221576e-07,0.005,test 1
4.914272374017398e-08,4.914272374017398e-08,0.005,test 1
-2.799052875599242e-07,2.799052875599242e-07,0.005,test 1
-1.8302823812186425e-07,1.8302823812186425e-07,0.005,test 1
-1.3538131617921861e-07,1.3538131617921861e-07,0.005,test 1
-1.5184764059084782e-07,1.5184764059084782e-07,0.005,test 1
2.2808150310343195e-07,2.2808150310343195e-07,0.005,test 1
3.206684883417729e-07,3.206684883417729e-07,0.005,test 1
-3.047681080602452e-07,3.047681080602452e-07,0.005,test 1
-7.489241567962962e-08,7.489241567962962e-08,0.005,test 1
-3.1777347567554792e-09,3.1777347567554792e-09,0.005,test 1
-5.030082985291867e-08,5.030082985291867e-08,0.005,test 1
-9.483544766326901e-09,9.483544766326901e-09,0.005,test 1
3.4023587994810173e-07,3.4023587994810173e-07,0.005,test 1
-3.574426497236077e-08,3.574426497236077e-08,0.005,test 1
-1.7218641617817304e-07,1.7218641617817304e-07,0.005,test 1
-9.54016050333864e-08,9.54016050333864e-08,0.005,test 1
-8.003142094956811e-08,8.003142094956811e-08,0.005,test 1
-3.079912740929294e-07,3.079912740929294e-07,0.005,test 1
7.545809302313827e-08,7.545809302313827e-08,0.005,test 1
-1.3299555239130317e-07,1.3299555239130317e-07,0.005,test 1
-2.1546975893880355e-07,2.1546975893880355e-07,0.005,test 1
1.835980878951357e-07,1.835980878951357e-07,0.005,test 1
2.6755351443998737e-07,2.6755351443998737e-07,0.005,test 1
-3.732198023721767e-09,3.732198023721767e-09,0.005,test 1
-1.2174516340369979e-08,1.2174516340369979e-08,0.005,test 1
-3.9980810825294283e-07,3.9980810825294283e-07,0.005,test 1
6.801939366222684e-07,6.801939366222684e-07,0.005,test 1
-1.9957024544482033e-07,1.9957024544482033e-07,0.005,test 1
-3.1714241893830014e-07,3.1714241893830014e-07,0.005,test 1
3.011263671219219e-07,3.011263671219219e-07,0.005,test 1
-3.7539236243293653e-06,3.7539236243293653e-06,0.005,test 1
2.2935919013816405e-06,2.2935919013816405e-06,0.005,test 1
-1.995682415778695e-06,1.995682415778695e-06,0.005,test 1
2.8317036407637247e-07,2.8317036407637247e-07,0.005,test 1
1.7165373685018234e-06,1.7165373685018234e-06,0.005,test 1
8.448094098644984e-07,8.448094098644984e-07,0.005,test 1
1.1464788793142874e-06,1.1464788793142874e-06,0.005,test 1
-7.50348259984969e-07,7.50348259984969e-07,0.005,test 1
2.3706154132600854e-08,2.3706154132600854e-08,0.005,test 1
-1.290820226613424e-05,1.290820226613424e-05,0.005,test 1
-1.2293234265105604e-06,1.2293234265105604e-06,0.005,test 1
-5.17123445788626e-06,5.17123445788626e-06,0.005,test 1
1.3061536788781802e-08,1.3061536788781802e-08,0.005,test 1
1.0018489900783661e-07,1.0018489900783661e-07,0.005,test 1
1.3683862491297577e-07,1.3683862491297577e-07,0.005,test 1
-2.161959640313918e-07,2.161959640313918e-07,0.005,test 1
4.172394923573214e-08,4.172394923573214e-08,0.005,test 1
8.332499676416347e-07,8.332499676416347e-07,0.005,test 1
-2.9100675777871815e-07,2.9100675777871815e-07,0.005,test 1
-3.436968493229081e-08,3.436968493229081e-08,0.005,test 1
-1.2853335952956596e-07,1.2853335952956596e-07,0.005,test 1
-3.2176636821125426e-08,3.2176636821125426e-08,0.005,test 1
1.9056835438065883e-07,1.9056835438065883e-07,0.005,test 1
-1.5728464033363393e-07,1.5728464033363393e-07,0.005,test 1
-3.971638711736461e-07,3.971638711736461e-07,0.005,test 1
-8.552310080001818e-08,8.552310080001818e-08,0.005,test 1
-9.629829836755449e-08,9.629829836755449e-08,0.005,test 1
-3.002858577566894e-07,3.002858577566894e-07,0.005,test 1
-1.902621598196333e-07,1.902621598196333e-07,0.005,test 1
-3.000388860462458e-07,3.000388860462458e-07,0.005,test 1
1.4648774286901006e-07,1.4648774286901006e-07,0.005,test 1
-1.6734969572346908e-07,1.6734969572346908e-07,0.005,test 1
4.8569653142253866e-08,4.8569653142253866e-08,0.005,test 1
1.1469934657528519e-07,1.1469934657528519e-07,0.005,test 1
1.5827891926886023e-07,1.5827891926886023e-07,0.005,test 1
2.155175644717733e-09,2.155175644717733e-09,0.005,test 1
-7.722601688079506e-08,7.722601688079506e-08,0.005,test 1
9.368092662286748e-08,9.368092662286748e-08,0.005,test 1
1.8440674875129515e-08,1.8440674875129515e-08,0.005,test 1
-1.8353907604243963e-07,1.8353907604243963e-07,0.005,test 1
-3.2995835120598616e-08,3.2995835120598616e-08,0.005,test 1
-1.0266813642864983e-06,1.0266813642864983e-06,0.005,test 1
-2.8713497476993283e-07,2.8713497476993283e-07,0.005,test 1
-3.7705169749022854e-07,3.7705169749022854e-07,0.005,test 1
2.588622366028054e-08,2.588622366028054e-08,0.005,test 1
3.854916658758631e-07,3.854916658758631e-07,0.005,test 1
1.1325690097829105e-07,1.1325690097829105e-07,0.005,test 1
6.278290399629877e-08,6.278290399629877e-08,0.005,test 1
1.155383251181738e-07,1.155383251181738e-07,0.005,test 1
-4.805432212654642e-08,4.805432212654642e-08,0.005,test 1
1.412772767652934e-07,1.412772767652934e-07,0.005,test 1
2.407686053714983e-07,2.407686053714983e-07,0.005,test 1
-6.63618992370954e-08,6.63618992370954e-08,0.005,test 1
-2.8345574401306833e-07,2.8345574401306833e-07,0.005,test 1
-1.559332682603623e-07,1.559332682603623e-07,0.005,test 1
-3.788422335811517e-07,3.788422335811517e-07,0.005,test 1
-3.338561349918237e-07,3.338561349918237e-07,0.005,test 1
-1.9064710710201688e-07,1.9064710710201688e-07,0.005,test 1
-1.9665751049228325e-07,1.9665751049228325e-07,0.005,test 1
1.411415208275521e-07,1.411415208275521e-07,0.005,test 1
-5.426396710939488e-07,5.426396710939488e-07,0.005,test 1
3.7104230170108277e-08,3.7104230170108277e-08,0.005,test 1
-2.3552285253764654e-07,2.3552285253764654e-07,0.005,test 1
-4.6297130509593415e-07,4.6297130509593415e-07,0.005,test 1
-9.36849066353676e-08,9.36849066353676e-08,0.005,test 1
-2.260571309396081e-08,2.260571309396081e-08,0.005,test 1
-9.490747130639493e-08,9.490747130639493e-08,0.005,test 1
-1.83017034420703e-07,1.83017034420703e-07,0.005,test 1
-1.2273678011518602e-07,1.2273678011518602e-07,0.005,test 1
-9.421347892200199e-08,9.421347892200199e-08,0.005,test 1
-6.470032570208423e-08,6.470032570208423e-08,0.005,test 1
9.237590014362501e-08,9.237590014362501e-08,0.005,test 1
-1.532904440578256e-07,1.532904440578256e-07,0.005,test 1
-4.1790739083950174e-07,4.1790739083950174e-07,0.005,test 1
-3.209327951387078e-07,3.209327951387078e-07,0.005,test 1
1.1509250775259758e-06,1.1509250775259758e-06,0.005,test 1
-4.0891656691039585e-07,4.0891656691039585e-07,0.005,test 1
-5.287630650040523e-07,5.287630650040523e-07,0.005,test 1
-1.9872040452149214e-07,1.9872040452149214e-07,0.005,test 1
-6.369389464752975e-07,6.369389464752975e-07,0.005,test 1
-6.227983955680097e-07,6.227983955680097e-07,0.005,test 1
-2.026816268334633e-07,2.026816268334633e-07,0.005,test 1
-5.246497880211434e-07,5.246497880211434e-07,0.005,test 1
6.686161290970702e-07,6.686161290970702e-07,0.005,test 1
-9.026044819763004e-07,9.026044819763004e-07,0.005,test 1
1.061300182697393e-06,1.061300182697393e-06,0.005,test 1
1.1988598826433855e-07,1.1988598826433855e-07,0.005,test 1
7.054789481677343e-08,7.054789481677343e-08,0.005,test 1
6.668977551088293e-07,6.668977551088293e-07,0.005,test 1
-3.164111188102073e-07,3.164111188102073e-07,0.005,test 1
-4.383504833187571e-07,4.383504833187571e-07,0.005,test 1
3.866829342375963e-07,3.866829342375963e-07,0.005,test 1
1.5643483254178941e-07,1.5643483254178941e-07,0.005,test 1
-9.823742149967299e-07,9.823742149967299e-07,0.005,test 1
-6.847924935620212e-07,6.847924935620212e-07,0.005,test 1
4.78711581662454e-07,4.78711581662454e-07,0.005,test 1
1.9234444003741677e-06,1.9234444003741677e-06,0.005,test 1
1.604528747352861e-06,1.604528747352861e-06,0.005,test 1
-2.465601269515186e-07,2.465601269515186e-07,0.005,test 1
-1.7876883517614975e-06,1.7876883517614975e-06,0.005,test 1
7.400204427542023e-09,7.400204427542023e-09,0.005,test 1
2.9929206515032225e-08,2.9929206515032225e-08,0.005,test 1
-2.1632362527147786e-08,2.1632362527147786e-08,0.005,test 1
1.347241289006637e-07,1.347241289006637e-07,0.005,test 1
7.053083068541549e-08,7.053083068541549e-08,0.005,test 1
-6.423549618692764e-08,6.423549618692764e-08,0.005,test 1
1.5106466196967289e-07,1.5106466196967289e-07,0.005,test 1
-8.58185569222597e-09,8.58185569222597e-09,0.005,test 1
2.0074876280317538e-07,2.0074876280317538e-07,0.005,test 1
-2.982068325477552e-07,2.982068325477552e-07,0.005,test 1
-9.565674576484523e-08,9.565674576484523e-08,0.005,test 1
-3.5239806516710465e-07,3.5239806516710465e-07,0.005,test 1
4.539295970313814e-07,4.539295970313814e-07,0.005,test 1
5.722935449972363e-07,5.722935449972363e-07,0.005,test 1
5.4115535412166405e-09,5.4115535412166405e-09,0.005,test 1
-1.243847855070604e-07,1.243847855070604e-07,0.005,test 1
3.76736922320757e-07,3.76736922320757e-07,0.005,test 1
-1.1237804541531365e-07,1.1237804541531365e-07,0.005,test 1
2.0748597946273345e-07,2.0748597946273345e-07,0.005,test 1
9.318566962773084e-08,9.318566962773084e-08,0.005,test 1
6.652646915902144e-08,6.652646915902144e-08,0.005,test 1
9.666935689694317e-08,9.666935689694317e-08,0.005,test 1
-4.4786334265928956e-07,4.4786334265928956e-07,0.005,test 1
-1.1038401341494433e-06,1.1038401341494433e-06,0.005,test 1
5.392909433665424e-07,5.392909433665424e-07,0.005,test 1
2.5223440690540916e-07,2.5223440690540916e-07,0.005,test 1
5.825221669848377e-07,5.825221669848377e-07,0.005,test 1
-1.6200952219526388e-08,1.6200952219526388e-08,0.005,test 1
5.882109021214388e-09,5.882109021214388e-09,0.005,test 1
2.062839976639183e-07,2.062839976639183e-07,0.005,test 1
1.5993690373038855e-07,1.5993690373038855e-07,0.005,test 1
2.378313468066537e-07,2.378313468066537e-07,0.005,test 1
7.781360515570629e-08,7.781360515570629e-08,0.005,test 1
1.6203785021661615e-07,1.6203785021661615e-07,0.005,test 1
-6.005761174227714e-08,6.005761174227714e-08,0.005,test 1
-1.9093340968088374e-07,1.9093340968088374e-07,0.005,test 1
2.4939788856922357e-07,2.4939788856922357e-07,0.005,test 1
4.24898620856283e-07,4.24898620856283e-07,0.005,test 1
6.360618927522474e-07,6.360618927522474e-07,0.005,test 1
-2.3647876647332755e-08,2.3647876647332755e-08,0.005,test 1
-6.190042212226438e-08,6.190042212226438e-08,0.005,test 1
1.8882386600051898e-07,1.8882386600051898e-07,0.005,test 1
2.2178759185708524e-07,2.2178759185708524e-07,0.005,test 1
6.979066854203436e-08,6.979066854203436e-08,0.005,test 1
8.960472777218981e-08,8.960472777218981e-08,0.005,test 1
2.1778170161256688e-07,2.1778170161256688e-07,0.005,test 1
2.365957807960381e-07,2.365957807960381e-07,0.005,test 1
1.0830877237005127e-07,1.0830877237005127e-07,0.005,test 1
-1.2092489782861843e-07,1.2092489782861843e-07,0.005,test 1
-9.426183936265403e-08,9.426183936265403e-08,0.005,test 1
1.7460206756716307e-07,1.7460206756716307e-07,0.005,test 1
-1.30374519143224e-07,1.30374519143224e-07,0.005,test 1
-2.556544525817578e-08,2.556544525817578e-08,0.005,test 1
5.125252603137981e-08,5.125252603137981e-08,0.005,test 1
-1.761628427594114e-08,1.761628427594114e-08,0.005,test 1
3.0190253344150597e-09,3.0190253344150597e-09,0.005,test 1
5.279676685340101e-08,5.279676685340101e-08,0.005,test 1
1.1974074558881304e-07,1.1974074558881304e-07,0.005,test 1
-1.800854583832237e-07,1.800854583832237e-07,0.005,test 1
8.816293379631385e-08,8.816293379631385e-08,0.005,test 1
-7.692577794291694e-08,7.692577794291694e-08,0.005,test 1
-2.2802005026929112e-07,2.2802005026929112e-07,0.005,test 1
2.5620495460159515e-07,2.5620495460159515e-07,0.005,test 1
1.007651767087267e-07,1.007651767087267e-07,0.005,test 1
1.5750968666416315e-07,1.5750968666416315e-07,0.005,test 1
1.5049912325659082e-07,1.5049912325659082e-07,0.005,test 1
2.809965521577071e-07,2.809965521577071e-07,0.005,test 1
5.6960201918858366e-08,5.6960201918858366e-08,0.005,test 1
-5.344989961481722e-08,5.344989961481722e-08,0.005,test 1
-2.0545841331216785e-08,2.0545841331216785e-08,0.005,test 1
6.324438853438225e-08,6.324438853438225e-08,0.005,test 1
-2.2369416152832194e-07,2.2369416152832194e-07,0.005,test 1
-1.211163557718678e-07,1.211163557718678e-07,0.005,test 1
-1.5863580554806994e-07,1.5863580554806994e-07,0.005,test 1
-1.0934320955700155e-07,1.0934320955700155e-07,0.005,test 1
1.8684800295529214e-09,1.8684800295529214e-09,0.005,test 1
1.2315799335221866e-10,1.2315799335221866e-10,0.005,test 1
-3.3428927929349955e-07,3.3428927929349955e-07,0.005,test 1
-5.391141518363424e-08,5.391141518363424e-08,0.005,test 1
-1.3769941133515151e-09,1.3769941133515151e-09,0.005,test 1
2.1297213415559513e-08,2.1297213415559513e-08,0.005,test 1
4.86502760906754e-09,4.86502760906754e-09,0.005,test 1
-6.769479002528833e-09,6.769479002528833e-09,0.005,test 1
8.144869754946743e-08,8.144869754946743e-08,0.005,test 1
-4.5357543905673314e-08,4.5357543905673314e-08,0.005,test 1
1.883642661206636e-08,1.883642661206636e-08,0.005,test 1
1.8098294610104787e-07,1.8098294610104787e-07,0.005,test 1
-3.1971205500126026e-07,3.1971205500126026e-07,0.005,test 1
-1.471035416253548e-06,1.471035416253548e-06,0.005,test 2
3.582552916689234e-06,3.582552916689234e-06,0.005,test 2
-4.127719111499985e-06,4.127719111499985e-06,0.005,test 2
-1.4769277132615014e-06,1.4769277132615014e-06,0.005,test 2
-2.045400909659635e-06,2.045400909659635e-06,0.005,test 2
8.008650921311963e-07,8.008650921311963e-07,0.005,test 2
-2.4949950443104232e-06,2.4949950443104232e-06,0.005,test 2
-9.873073687919134e-07,9.873073687919134e-07,0.005,test 2
-1.4338730513806588e-06,1.4338730513806588e-06,0.005,test 2
-6.215031082010616e-07,6.215031082010616e-07,0.005,test 2
3.8770721034597083e-07,3.8770721034597083e-07,0.005,test 2
2.2637343584401212e-06,2.2637343584401212e-06,0.005,test 2
-1.9032749773136362e-06,1.9032749773136362e-06,0.005,test 2
1.4883511554831738e-06,1.4883511554831738e-06,0.005,test 2
2.2091866161335488e-07,2.2091866161335488e-07,0.005,test 2
2.213328303716719e-07,2.213328303716719e-07,0.005,test 2
-2.1262336082159689e-07,2.1262336082159689e-07,0.005,test 2
1.8268751796812407e-06,1.8268751796812407e-06,0.005,test 2
6.716185517365719e-08,6.716185517365719e-08,0.005,test 2
-8.446774270769522e-07,8.446774270769522e-07,0.005,test 2
-5.787492458548052e-07,5.787492458548052e-07,0.005,test 2
8.176867762081305e-07,8.176867762081305e-07,0.005,test 2
2.5447051271746887e-06,2.5447051271746887e-06,0.005,test 2
1.5555004168220019e-06,1.5555004168220019e-06,0.005,test 2
6.472287234172633e-07,6.472287234172633e-07,0.005,test 2
8.178135622698146e-09,8.178135622698146e-09,0.005,test 2
-1.3151582801008282e-07,1.3151582801008282e-07,0.005,test 2
-1.0569842026604895e-06,1.0569842026604895e-06,0.005,test 2
2.1444282279651714e-06,2.1444282279651714e-06,0.005,test 2
